Ticker,Name,Exchange,Category Name,Country
NDX1.BE,NORDEX SE O.N.,BER,Diversified Machinery,Germany
NDA.HM,AURUBIS AG,HAM,,Germany
PNG.HM,Pironet AG,HAM,,Germany
NDB.MU,"NORDEA BANK AB EO 0,40",MUN,,Germany
NDX1.DU,NORDEX SE O.N.,DUS,Diversified Machinery,Germany
NDA.BE,AURUBIS AG,BER,Copper,Germany
NDB.BE,"NORDEA BANK AB EO 0,40",BER,,Germany
NDX1.MU,NORDEX SE O.N.,MUN,Diversified Machinery,Germany
ND1.BE,NORDSON CORP.,BER,,Germany
ND1.SG,NORDSON CORP. Registered Shares,STU,,Germany
NDA.HA,AURUBIS AG,HAN,Copper,Germany
PNG.MU,PNG.MU,MUN,,Germany
NDA.SG,Aurubis AG Inhaber-Aktien o.N.,STU,Copper,Germany
NDX1.HA,NORDEX SE O.N.,HAN,Diversified Machinery,Germany
NS9B.SG,NetSol Technologies Inc. Regist,STU,,Germany
NS9B.BE,"NETSOL TECH. DL-,001",BER,,Germany
NIQ.BE,ABERDEEN NEW I.I.TR.LS-25,BER,,Germany
NU41.BE,"SONUS NETWORKS DL-,001",BER,,Germany
NEM.HM,NEMETSCHEK SE O.N.,HAM,,Germany
NG9.SG,NeoGenomics Inc. Registered Sha,STU,,Germany
NGJ.SG,NETGEAR INC. Registered Shares,STU,,Germany
OPP.HM,Versandhndlsges Ne,HAM,,Germany
7BM.SG,Barracuda Networks Inc. Registe,STU,,Germany
NZT.BE,SPARK NEW ZEALAND LTD. ON,BER,,Germany
WAC.MU,WACKER NEUSON SE NA O.N.,MUN,Farm & Construction Machinery,Germany
4NO.SG,NeoPhotonics Corp. Registered S,STU,,Germany
NSN.SG,NESCHEN AG Inhaber-Aktien o.N.,STU,,Germany
NR4.MU,NEVSUN RES LTD,MUN,,Germany
8A0.SG,A10 Networks Inc. Registered Sh,STU,,Germany
NP4.BE,"NEWPORT CORP. DL-,1167",BER,,Germany
NPW1.SG,SMITH & NEPHEW PLC Registered S,STU,,Germany
NXU.DU,NEXUS AG O.N.,DUS,Technical & System Software,Germany
NWL.DU,NEWELL BRANDS INC. DL 1,DUS,,Germany
NEP.HM,SLOMAN NEPTUN Schiffahrts-Aktiengesellschaft,HAM,,Germany
4NS.MU,"NETSUITE INC. DL-,01",MUN,,Germany
OD8.SG,New Hope Corp. Ltd. Registered,STU,,Germany
NEM.SG,Nemetschek SE Inhaber-Aktien o.,STU,Technical & System Software,Germany
NETK.SG,NETK.SG,STU,,Germany
2NR.MU,"NEW RELIC INC. DL-,001",MUN,,Germany
9R9.BE,NEOMETALS LTD,BER,,Germany
NU41.MU,"SONUS NETWORKS DL-,001",MUN,,Germany
NEM.MU,NEMETSCHEK SE O.N.,MUN,Technical & System Software,Germany
NETK.BE,NET SE NA O.N.,BER,,Germany
NQ9.SG,Nexity Actions au Porteur EO 5,STU,,Germany
N7V.BE,"NEW VALUE AG NAM. SF 0,10",BER,,Germany
NS9B.MU,"NETSOL TECH. DL-,001",MUN,,Germany
NLZC.SG,Neurometrix Inc. Registered Sha,STU,,Germany
M2O.BE,SKY NETWORK TELEVIS.LTD.,BER,,Germany
NJPA.SG,Net 1 UEPS Technologies Inc. Re,STU,,Germany
N8S.BE,NEW SOURCE ENERGY PTN.UTS,BER,,Germany
NFC.HA,"NETFLIX INC. DL-,001",HAN,CATV Systems,Germany
NTA.DU,NETAPP INC.,DUS,,Germany
NTA.MU,NETAPP INC.,MUN,,Germany
1N7.BE,"NEVRO CORP. DL-,001",BER,,Germany
NESR.MU,"NESTLE NAM. SF-,10",MUN,Food - Major Diversified,Germany
NG9.MU,"NEOGENOMICSINC. DL-,001",MUN,,Germany
WAC.DE,Wacker Neuson SE,GER,Farm & Construction Machinery,Germany
NXS.MU,NEXANS INH. EO 1,MUN,,Germany
NFO.BE,"NEFF CORP. A DL-,01",BER,,Germany
WAC.SG,Wacker Neuson SE Namens-Aktien,STU,Farm & Construction Machinery,Germany
SB6N.BE,NEONODE INC. NEW,BER,,Germany
A2Z.BE,NETDIMENSIONS HOLDINGS,BER,,Germany
NGJ.MU,"NETGEAR INC. DL-,001",MUN,,Germany
NTP.BE,NEUROVIVE PHARM. AK,BER,,Germany
RWN.BE,NEON CAPITAL LTD.,BER,,Germany
SPN.MU,Neuhof Textil-Holding Aktiengesellschaft,MUN,,Germany
NG9.BE,"NEOGENOMICSINC. DL-,001",BER,,Germany
NXS.SG,NEXANS S.A. Actions Port. EO 1,STU,,Germany
NMA.BE,NEWCREST MNG LTD,BER,,Germany
SB6N.SG,Neonode Inc. Registered Shares,STU,,Germany
4NS.SG,4NS.SG,STU,,Germany
NJPA.BE,NET 1 UEPS TECH.NEW DL-01,BER,,Germany
NZT.SG,Spark New Zealand Ltd. Register,STU,,Germany
NV81.MU,NEVADA SUNRISE GOLD,MUN,,Germany
NSZ.BE,"NETSCOUT SYSTEMS DL-,001",BER,,Germany
NR4.BE,NEVSUN RES LTD,BER,,Germany
NFC.DU,"NETFLIX INC. DL-,001",DUS,CATV Systems,Germany
NTA.SG,NetApp Inc. Registered Shares o,STU,,Germany
NSZ.SG,NETSCOUT SYSTEMS INC. Registere,STU,,Germany
UG9.SG,NewMarket Corp. Registered Shar,STU,,Germany
NMM.HM,"NEWMONT MNG CORP. DL 1,60",HAM,,Germany
NR4.SG,NEVSUN RESOURCES LTD. Registere,STU,,Germany
NEP.BE,SLOMAN NEPTUN SCHIFF.O.N.,BER,,Germany
NSGB.BE,"NET INSIGHT AB B SK-,04",BER,,Germany
NE3.SG,NEDAP NED. APPARATENFABRIEK Aan,STU,,Germany
NMM.SG,NEWMONT MINING CORP. Registered,STU,Gold,Germany
NEQ.SG,NEOPOST S.A. Actions Port. EO 1,STU,,Germany
N7V.SG,NEW VALUE AG Namens-Aktien SF 0,STU,,Germany
NG2.BE,"NEOGEN CORP. DL-,16",BER,,Germany
NXU.SG,NEXUS AG Inhaber-Aktien o.N.,STU,Technical & System Software,Germany
NEF.MU,NESTE OYJ,MUN,,Germany
NETK.MU,NET SE NA O.N.,MUN,,Germany
N3MN.SG,Newmac Resources Inc. Registere,STU,,Germany
N7V.MU,"NEW VALUE AG NAM. SF 0,10",MUN,,Germany
6NE.SG,NexGen Energy Ltd. Registered S,STU,,Germany
NQI.MU,"NEENAH PAPER INC. DL-,01",MUN,,Germany
NEF.SG,Neste Oyj Registered Shs o.N.,STU,,Germany
NEM.BE,NEMETSCHEK SE O.N.,BER,Technical & System Software,Germany
G5Z1.SG,Neovasc Inc. Registered Shares,STU,,Germany
OE6.MU,NEW OROPERU,MUN,,Germany
NWP.SG,NEWPARK RESOURCES INC. Register,STU,,Germany
WAC.BE,WACKER NEUSON SE NA O.N.,BER,Farm & Construction Machinery,Germany
NIO.BE,NEULION INC.,BER,,Germany
D7G.BE,"NEL ASA NK-,20",BER,,Germany
NW5.MU,"NEW WORLD RES EO -,0004",MUN,,Germany
NWL.SG,Newell Brands Inc. Registered S,STU,,Germany
NSN.HA,NESCHEN AG O.N.,HAN,,Germany
36H.BE,NEW STANDARD ENERGY LTD,BER,,Germany
NP4.SG,NP4.SG,STU,,Germany
NPW1.DU,"SMITH + NEP. DL -,20",DUS,,Germany
NE9.BE,"NEURONES SA NOM. EO 0,40",BER,,Germany
NXU.MU,NEXUS AG O.N.,MUN,Technical & System Software,Germany
NEQ.DU,NEOPOST S.A. INH. EO 1,DUS,,Germany
5NG.BE,"NEPHROGENEX INC. DL -,001",BER,,Germany
NOL.MU,NEPTUNE ORIENT LINES SD 1,MUN,,Germany
NWG.SG,NEW WAVE GROUP AB Namn-Aktier B,STU,,Germany
NMM.DU,"NEWMONT MNG CORP. DL 1,60",DUS,Gold,Germany
NSN.HM,NESCHEN AG O.N.,HAM,,Germany
N3S.BE,"NEUSTAR INC. CL.A DL-,001",BER,,Germany
ADV.DU,ADVA OPT.NETW.SE O.N.,DUS,Communication Equipment,Germany
NEM.HA,NEMETSCHEK SE O.N.,HAN,Technical & System Software,Germany
NWU1.MU,NEW WORLD RESOURCE CORP.,MUN,,Germany
NESR.SG,NESR.SG,STU,Food - Major Diversified,Germany
OD8.DU,NEW HOPE CORP. LTD,DUS,,Germany
NSN.DU,NESCHEN AG O.N.,DUS,,Germany
NEF.DU,NESTE OYJ,DUS,,Germany
NFC.BE,"NETFLIX INC. DL-,001",BER,CATV Systems,Germany
NMA.DU,NEWCREST MNG LTD,DUS,,Germany
NN1.BE,"NEWMARK SECURITY LS-,01",BER,,Germany
2NR.BE,"NEW RELIC INC. DL-,001",BER,,Germany
NTP.SG,Neurovive Pharmaceutical AB Nam,STU,,Germany
SH8.BE,"SH. NTHWST N.TE. H YC0,10",BER,,Germany
0LW.SG,Neovacs Actions au Porteur EO -,STU,,Germany
NEQ.BE,NEOPOST S.A. INH. EO 1,BER,,Germany
NESR.DU,"NESTLE NAM. SF-,10",DUS,Food - Major Diversified,Germany
NWP.BE,"NEWPARK RES DL-,01",BER,,Germany
4MN.SG,"Minerva Neurosciences, Inc.",STU,,Germany
4NS.BE,"NETSUITE INC. DL-,01",BER,,Germany
NETK.DU,NET SE NA O.N.,DUS,,Germany
NFC.MU,"NETFLIX INC. DL-,001",MUN,CATV Systems,Germany
NSN.BE,NESCHEN AG O.N.,BER,,Germany
4CSA.BE,4CSA.BE,BER,,Germany
M08.BE,MITEL NETWORKS CORP.,BER,,Germany
NFS.MU,NORFOLK STHN CORP. DL 1,MUN,,Germany
NFPH.DU,THANACHART CAP.-FGN-BA 10,DUS,,Germany
NFS.HM,NORFOLK STHN CORP. DL 1,HAM,,Germany
NFS.BE,NORFOLK STHN CORP. DL 1,BER,,Germany
NFPH.BE,THANACHART CAP.-FGN-BA 10,BER,,Germany
NFS.SG,NORFOLK SOUTHERN CORP. Register,STU,,Germany
NFS.DU,NORFOLK STHN CORP. DL 1,DUS,,Germany
NFPH.MU,THANACHART CAP.-FGN-BA 10,MUN,,Germany
83S.BE,"SSP GROUP PLC (WI) LS-,01",BER,,Germany
2NG.BE,NGL ENERGY PTNRS LP UTS,BER,,Germany
NGR.BE,NOVAGOLD RES,BER,,Germany
NGR.SG,NOVAGOLD RESOURCES INC. Registe,STU,,Germany
NG1.BE,NG1.BE,BER,,Germany
2NG.SG,NGL Energy Partners LP Reg.Unit,STU,,Germany
NHM.MU,"MARCHEX INC. DL-,01",MUN,,Germany
NRY.SG,NIKO RESOURCES LTD. Registered,STU,,Germany
NL9.MU,NL9.MU,MUN,,Germany
NOU.DU,NISOURCE INC.,DUS,,Germany
NOU.SG,NISOURCE INC. Registered Shares,STU,,Germany
NLE.SG,Nimble Storage Inc. Registered,STU,,Germany
NJJA.SG,NII Holdings Inc.,STU,,Germany
NRT.SG,TERRA NITROGEN CO. L.P. Reg. Co,STU,,Germany
NKE.SG,NIKE INC. Registered Shares Cla,STU,Textile - Apparel Footwear & Accessories,Germany
NPL.HM,Nido Petroleum Ltd.,HAM,,Germany
NKE.DU,NIKE INC. B,DUS,Textile - Apparel Footwear & Accessories,Germany
NJBB.BE,NIBE INDUSTRIER B,BER,,Germany
5RN.SG,Royal Nickel Corp. Registered S,STU,,Germany
BR3.MU,NIOCORP DEVELOPMENTS,MUN,,Germany
NKE.HM,NIKE INC. B,HAM,,Germany
3H9.BE,PURE NICKEL INC.,BER,,Germany
NLE.MU,"NIMBLE STORAGE DL-,001",MUN,,Germany
NYG1.SG,Poseidon Nickel Ltd. Registered,STU,,Germany
NYG1.BE,POSEIDON NICKEL LTD.,BER,,Germany
WIN.DU,DIEBOLD NIXDORF INH.O.N.,DUS,Business Software & Services,Germany
NKE.HA,NIKE INC. B,HAN,Textile - Apparel Footwear & Accessories,Germany
NLE.BE,"NIMBLE STORAGE DL-,001",BER,,Germany
NXOA.SG,Nicox S.A. Actions Port. EO 1,STU,,Germany
NKE.MU,NIKE INC. B,MUN,Textile - Apparel Footwear & Accessories,Germany
2RN.SG,2RN.SG,STU,,Germany
WIN.HA,DIEBOLD NIXDORF INH.O.N.,HAN,Business Software & Services,Germany
NRY.BE,NIKO RESOURCES LTD.,BER,,Germany
NKE.BE,NIKE INC. B,BER,Textile - Apparel Footwear & Accessories,Germany
WIN.HM,DIEBOLD NIXDORF INH.O.N.,HAM,,Germany
NLV.MU,NIPPON TEL.+TEL.ADR,MUN,,Germany
BR3.SG,Niocorp Developments Ltd. Regis,STU,,Germany
NJTB.BE,"MAJESCO ENTMT DL-,001",BER,,Germany
NNJ.SG,Nanjing Panda Electr. Co. Ltd.R,STU,,Germany
NK7.SG,Mainfreight Ltd. Registered Sha,STU,,Germany
NK2A.SG,NORSKE SKOGINDUSTRIER AS Navne-,STU,,Germany
NK5.BE,TRILOGY METALS INC,BER,,Germany
NKC.BE,CANFOR CORP.,BER,,Germany
NKB2.SG,TG Therapeutics Inc. Registered,STU,,Germany
NK2A.BE,NORSKE SKOGIND. NK 1,BER,,Germany
N4R.SG,NSI N.V. Aandelen aan tonder EO,STU,,Germany
SGM.SG,SAES Getters S.p.A.,STU,,Germany
TNTC.BE,"POSTNL N.V. EO -,08",BER,,Germany
TPL.MU,TELEPLAN INT. NV EO-25,MUN,,Germany
UQU1.SG,UQU1.SG,STU,,Germany
WER.DU,WERELDHAVE EO 1,DUS,,Germany
TPL.BE,TELEPLAN INT. NV EO-25,BER,,Germany
9ST.BE,"SENSATA TECHNOLOG. EO-,01",BER,,Germany
UQ1.BE,"UNIQURE BV EO -,05",BER,,Germany
SNH.DE,Steinhoff International Holdings N.V.,GER,,Germany
TWSA.SG,TKH Group N.V. Cert.v.Aandelen,STU,,Germany
PHI1.HM,"KONINKL. PHILIPS EO -,20",HAM,,Germany
TPL.HA,TELEPLAN INT. NV EO-25,HAN,,Germany
2NN.SG,NN Group N.V. Aandelen aan toon,STU,,Germany
INN.SG,ING GROEP N.V. CERT.V.AANDELEN,STU,,Germany
OEM.SG,TomTom N.V. Aandelen op naam EO,STU,,Germany
TNTC.HM,"POSTNL N.V. EO -,08",HAM,,Germany
2NN.MU,"NN GROUP NV EO -,12",MUN,,Germany
PHI1.MU,"KONINKL. PHILIPS EO -,20",MUN,Electronic Equipment,Germany
TNTC.HA,"POSTNL N.V. EO -,08",HAN,,Germany
0PQ.SG,ProQR Therapeutics N.V. Aandele,STU,,Germany
ROO.BE,"ROODMICTROTEC NV EO -,11",BER,,Germany
C9O.SG,Constellium N.V. Registered Sha,STU,,Germany
UQU1.BE,UQU1.BE,BER,,Germany
2FI.SG,Fiat Chrysler Automobiles N.V.A,STU,,Germany
RSH.MU,RANDSTAD HLDG NV EO-10,MUN,,Germany
INN.BE,"ING GROEP NV CVA EO -,24",BER,,Germany
3BY3.SG,Brunel International N.V. Aande,STU,,Germany
2NN.BE,"NN GROUP NV EO -,12",BER,,Germany
TPL.HM,TELEPLAN INT. NV EO-25,HAM,,Germany
2FI.BE,"FIAT CHRYSLER AUTOM. 0,01",BER,,Germany
RSH.DU,RANDSTAD HLDG NV EO-10,DUS,,Germany
INN.HA,"ING GROEP NV CVA EO -,24",HAN,,Germany
37C.DE,CNH Industrial N.V.,GER,,Germany
8GV.BE,"GRANDVISION N.V. EO -,02",BER,,Germany
VNX.SG,NXP Semiconductors NV Aandelen,STU,,Germany
TNTC.DU,"POSTNL N.V. EO -,08",DUS,,Germany
2FI.DE,"FIAT CHRYSLER AUTOM. 0,01",GER,,Germany
RSH.HM,RANDSTAD HLDG NV EO-10,HAM,,Germany
9ST.MU,"SENSATA TECHNOLOG. EO-,01",MUN,,Germany
SGM.MU,STMICROELECTRONICS,MUN,,Germany
PHGN.BE,"PHARMING GRP EO-,01",BER,,Germany
5IX.SG,InterXion Holding N.V. Register,STU,,Germany
SGM.BE,STMICROELECTRONICS,BER,,Germany
VB2.SG,Vastned Retail N.V. Aandelen aa,STU,,Germany
ORA.BE,ORDINA NV EO-10,BER,,Germany
5IX.BE,"INTERXION HLDG NV EO-,10",BER,,Germany
RSH.SG,RANDSTAD HOLDING N.V. Aandelen,STU,,Germany
NLM.BE,FROSTA AG AKT. O.N.,BER,,Germany
8GV.SG,GrandVision N.V. Aandelen op na,STU,,Germany
SGM.HM,STMICROELECTRONICS,HAM,,Germany
OIC.DU,"OCI N.V. EO 0,02",DUS,,Germany
WER.MU,WERELDHAVE EO 1,MUN,,Germany
8GV.DE,"GRANDVISION N.V. EO -,02",GER,,Germany
INN.MU,INN.MU,MUN,,Germany
0PQ.MU,"PROQR THERAPEUTICS EO-,04",MUN,,Germany
PHI1.DU,"KONINKL. PHILIPS EO -,20",DUS,Electronic Equipment,Germany
PHI1.SG,Koninklijke Philips N.V. Aandel,STU,Electronic Equipment,Germany
RSH.BE,RANDSTAD HLDG NV EO-10,BER,,Germany
VNX.DU,"NXP SEMICONDUCTORS EO-,20",DUS,,Germany
TNTC.SG,PostNL N.V. Aandelen aan toonde,STU,,Germany
OEM.MU,"TOMTOM NV NAM. EO-,20",MUN,,Germany
SGM.HA,STMICROELECTRONICS,HAN,,Germany
NLM.MU,FROSTA AG AKT. O.N.,MUN,,Germany
INN.DU,"ING GROEP NV CVA EO -,24",DUS,,Germany
PHI1.BE,"KONINKL. PHILIPS EO -,20",BER,Electronic Equipment,Germany
TNTC.MU,"POSTNL N.V. EO -,08",MUN,,Germany
OEM.DU,"TOMTOM NV NAM. EO-,20",DUS,,Germany
2FI.MU,"FIAT CHRYSLER AUTOM. 0,01",MUN,,Germany
NMV.MU,CAPTOR CAPITAL CORP COM NPV,MUN,,Germany
NNN1.DE,Tencent Holdings Limited,GER,,Germany
NNF1.MU,"MANNKIND CORP. DL-,01",MUN,,Germany
NNA.SG,NN Group N.V.,STU,,Germany
NN2.DU,"NN INC. DL-,01",DUS,,Germany
NN2.BE,"NN INC. DL-,01",BER,,Germany
NNN1.SG,Tencent Holdings Ltd. Reg. Shar,STU,,Germany
R3Q.SG,REC Silicon ASA Navne-Aksjer NK,STU,,Germany
N1O.BE,"NOVATEK GDR RG.S/10 RL-,1",BER,,Germany
PMV.BE,"NOS SGPS S.A. EO -,01",BER,,Germany
SKT.DU,STOREBRAND ASA NK 5,DUS,,Germany
NRD.MU,NORDSTROM INC.,MUN,,Germany
NOT.HA,"NOVARTIS NAM. SF 0,50",HAN,Drug Manufacturers - Major,Germany
N1O.MU,"NOVATEK GDR RG.S/10 RL-,1",MUN,,Germany
TMR.DU,TOMRA SYSTEMS ASA NK 1,DUS,,Germany
PGT.BE,"STRONGPOINT ASA NK 0,62",BER,,Germany
NST.SG,NORDDEUTSCHE STEINGUT AG Inhabe,STU,,Germany
NST.HM,NORD.STEINGUT AG O.N.,HAM,,Germany
GR8.BE,GRIEG SEAFOOD ASA NK 4,BER,,Germany
0NG.SG,Northern Graphite Corp. Registe,STU,,Germany
N7MG.BE,NOVOLIPETSKIY MET.KO.REGS,BER,,Germany
66T.SG,Scatec Solar ASA Navne-Aksjer N,STU,,Germany
NTH.BE,NORTHROP GRUMMAN DL 1,BER,Aerospace/Defense - Major Diversified,Germany
R80.SG,R80.SG,STU,,Germany
NO3.BE,"NOODLES+CO. A DL-,01",BER,,Germany
66T.BE,"SCATEC SOLAR ASA NK -,02",BER,,Germany
R3Q.MU,REC SILICON NK 1,MUN,,Germany
R3Q.DU,REC SILICON NK 1,DUS,,Germany
OS3.BE,"OPERA SOFTWARE ASA NK-,02",BER,Technical & System Software,Germany
NS7.DU,NORTHERN STAR RES.LTD.,DUS,,Germany
TEQ.DU,TELENOR ASA NK 6,DUS,,Germany
SJI.BE,SPAREBANK 1 SMN NK 25,BER,,Germany
NS7.BE,NORTHERN STAR RES.LTD.,BER,,Germany
O7F1.BE,"ODFJELL SE B NK 2,5",BER,,Germany
NOT.MU,"NOVARTIS NAM. SF 0,50",MUN,Drug Manufacturers - Major,Germany
TMR.SG,TOMRA SYSTEMS ASA Navne-Aksjer,STU,,Germany
NST.HA,NORD.STEINGUT AG O.N.,HAN,,Germany
NRE.DU,"NOKIAN RENKAAT OYJ EO 0,2",DUS,,Germany
NOEJ.HA,NORMA GROUP SE NA O.N.,HAN,Metal Fabrication,Germany
N9S.SG,Northern Shield Resources Inc.R,STU,,Germany
NQ1.BE,NORONT RESOURCES INC.,BER,,Germany
N7MG.MU,NOVOLIPETSKIY MET.KO.REGS,MUN,,Germany
RN2.BE,NORTH ENERGY ASA NK 1,BER,,Germany
213.BE,"SCANSHIP HLDG ASA NK -,10",BER,,Germany
NOA3.DU,"NOKIA OYJ EO-,06",DUS,Communication Equipment,Germany
PHS.BE,"PHOTOCURE ASA NK-,50",BER,,Germany
R80.MU,R80.MU,MUN,,Germany
N0S.BE,NORDIC SEMICONDUCT. NK-01,BER,,Germany
TMR.HM,TOMRA SYSTEMS ASA NK 1,HAM,,Germany
OKL.BE,"ORKLA NK 1,25",BER,Food - Major Diversified,Germany
0NG.BE,NORTHERN GRAPHITE CORP.,BER,,Germany
R3Q.BE,REC SILICON NK 1,BER,,Germany
NOEJ.HM,NORMA GROUP SE NA O.N.,HAM,,Germany
7S9.BE,SPECTRUM ASA NK 1,BER,,Germany
P7C.BE,"WEIFA ASA A NK 7,50",BER,,Germany
OS3.MU,"OPERA SOFTWARE ASA NK-,02",MUN,Technical & System Software,Germany
NOT.HM,"NOVARTIS NAM. SF 0,50",HAM,,Germany
NOEJ.SG,NORMA Group SE Namens-Aktien o.,STU,Metal Fabrication,Germany
N7MG.SG,Novolipetskiy Metallurg. Komb.R,STU,,Germany
H2J.BE,"OCEANTEAM ASA NK 0,5",BER,,Germany
1NR.SG,Northland Power Inc. Registered,STU,,Germany
TEQ.SG,Telenor ASA Navne-Aksjer NK 6,STU,,Germany
95S.BE,"INSR INSURANCE GRP NK-,8",BER,,Germany
NUN.BE,NORTHERN MINERALS LTD.,BER,,Germany
N0S.SG,Nordic Semiconductor ASA Navne-,STU,,Germany
NT4.SG,NORTHERN TRUST CORP. Registered,STU,,Germany
NW7.BE,"NORTHWEST PIPE CO. DL-,01",BER,,Germany
B3Q.BE,I.M.SKAUGEN SE NEW NK 15,BER,,Germany
N1O.SG,NOVATEK Reg.Shs (GDRs Reg.S)/10,STU,,Germany
NRD.BE,NORDSTROM INC.,BER,,Germany
H2D.BE,"NORWEGIAN PROPERTY NK 0,5",BER,,Germany
7NM.BE,"NORDIC MINING ASA NK -,60",BER,,Germany
S8D.BE,"SERODUS ASA NK 1,30",BER,,Germany
NOA3.HA,"NOKIA OYJ EO-,06",HAN,Communication Equipment,Germany
NV9.HM,NOVOGEN LTD,HAM,,Germany
NT4.BE,"NORTHN TRUST CORP.DL1,666",BER,,Germany
NV9.BE,NOVOGEN LTD,BER,,Germany
OKL.DU,"ORKLA NK 1,25",DUS,Food - Major Diversified,Germany
GR8.SG,Grieg Seafood ASA Navne-Aksjer,STU,,Germany
PMV.SG,PMV.SG,STU,,Germany
NVAD.MU,CAP. NOMURA -NVDR- BA 1,MUN,,Germany
NST.BE,NORD.STEINGUT AG O.N.,BER,,Germany
OS3.SG,Opera Software ASA Navne-Aksjer,STU,Technical & System Software,Germany
NRD.SG,NORDSTROM INC. Registered Share,STU,,Germany
NOA3.SG,Nokia Oyj Registered Shares EO,STU,Communication Equipment,Germany
NOT.BE,"NOVARTIS NAM. SF 0,50",BER,Drug Manufacturers - Major,Germany
OKL.SG,"Orkla ASA Navne-Aksjer NK 1,25",STU,Food - Major Diversified,Germany
4LT.BE,NORTHERN OIL A.GAS DL-001,BER,,Germany
NOA3.MU,"NOKIA OYJ EO-,06",MUN,Communication Equipment,Germany
D9M.MU,NORTHERN SUPERIOR RES,MUN,,Germany
NOAA.DU,"NOKIA OYJ A ADR 1/EO-,06",DUS,Communication Equipment,Germany
R80.BE,R80.BE,BER,,Germany
B4M1.BE,SPBK 1 SR-BK ASA NK 25,BER,,Germany
NQT.SG,Novadaq Technologies Inc. Regis,STU,,Germany
TMR.MU,TOMRA SYSTEMS ASA NK 1,MUN,,Germany
SKT.BE,STOREBRAND ASA NK 5,BER,,Germany
BAR.DU,"BARNES + NOBLE DL-,01",DUS,,Germany
R3Q.HA,REC SILICON NK 1,HAN,,Germany
NOEJ.BE,NORMA GROUP SE NA O.N.,BER,Metal Fabrication,Germany
NVV.BE,"NOVAVAX INC. DL-,01",BER,,Germany
NVV.SG,NOVAVAX INC. Registered Shares,STU,,Germany
TEQ.BE,TELENOR ASA NK 6,BER,,Germany
1NR.BE,NORTHLAND POWER INC.,BER,,Germany
NVV.DU,"NOVAVAX INC. DL-,01",DUS,,Germany
BAR.BE,"BARNES + NOBLE DL-,01",BER,,Germany
NVV.MU,"NOVAVAX INC. DL-,01",MUN,,Germany
7S9.SG,Spectrum ASA Navne-Aksjer NK 1,STU,,Germany
O49.MU,49 NORTH RESOURCES INC,MUN,,Germany
2EN.BE,ENTRA ASA NK 1,BER,,Germany
N2X.MU,"NOBLE GROUP LTD HD-,25",MUN,,Germany
TEQ.MU,TELENOR ASA NK 6,MUN,,Germany
NOAA.BE,"NOKIA OYJ A ADR 1/EO-,06",BER,Communication Equipment,Germany
M2G.BE,NORWOOD SYSTEMS LTD,BER,,Germany
NRE.SG,NOKIAN RENKAAT OYJ Registered S,STU,,Germany
NS7.HM,NORTHERN STAR RES.LTD.,HAM,,Germany
7NO.BE,NORDAX GROUP AB (PUBL),BER,,Germany
O7F.BE,"ODFJELL SE A NK 2,5",BER,,Germany
NVW1.SG,Novatel Wireless Inc. Registere,STU,,Germany
NOR.MU,NORTEL INV.PFD B ADR/1/20,MUN,,Germany
4SM.BE,SEVAN MARINE ASA NK 4,BER,,Germany
NVQ.MU,"NOVABASE SGPS INH. EO-,50",MUN,,Germany
WML1.BE,WILH.WILHELM.HLDG A NK 20,BER,,Germany
NOA3.BE,"NOKIA OYJ EO-,06",BER,Communication Equipment,Germany
TMR.BE,TOMRA SYSTEMS ASA NK 1,BER,,Germany
NOEJ.DU,NORMA GROUP SE NA O.N.,DUS,Metal Fabrication,Germany
5NF.SG,Non-Standard Finance PLC Regist,STU,,Germany
NOT.DU,"NOVARTIS NAM. SF 0,50",DUS,Drug Manufacturers - Major,Germany
NTH.MU,NORTHROP GRUMMAN DL 1,MUN,Aerospace/Defense - Major Diversified,Germany
NQ4.BE,NPT LIMITED CO.,BER,,Germany
NQEA.SG,NorthStar Realty Finance Corp.R,STU,,Germany
NR8.SG,NRJ GROUP S.A. Actions au Porte,STU,,Germany
NRA.MU,"NRG ENERGY INC. DL-,01",MUN,,Germany
NRA.SG,NRG Energy Inc. Registered Shar,STU,,Germany
NSU.HM,AUDI AG O.N.,HAM,,Germany
NSU.MU,AUDI AG O.N.,MUN,Auto Manufacturers - Major,Germany
NSU.SG,AUDI AG Inhaber-Aktien o.N.,STU,Auto Manufacturers - Major,Germany
NSJ.SG,Nutrisystem Inc. Reg. Shares (n,STU,,Germany
NTQ3.MU,RICEBRAN TECHS,MUN,,Germany
NTR.SG,Spectrum Pharmaceuticals Inc. R,STU,,Germany
3UB.SG,Ubiquiti Networks Inc. Register,STU,,Germany
37S.SG,Spark Networks Inc. Registered,STU,,Germany
NTR.BE,SPECTRUM PHARMACEUT. NEW,BER,,Germany
NTR.DU,SPECTRUM PHARMACEUT. NEW,DUS,,Germany
9SI.BE,"SILV.SPR.NETWORKS DL-,001",BER,,Germany
37S.BE,"SPARK NETWORKS DL -,001",BER,,Germany
5NT.SG,Ntegrator International Ltd.,STU,,Germany
SNY.DU,"SCRIPPS NETW.INT.A DL-,01",DUS,,Germany
N3RN.BE,"NTELOS HLDGS NEW DL-,01",BER,,Germany
9SI.SG,Silver Spring Networks Inc. Reg,STU,,Germany
37S.MU,"SPARK NETWORKS DL -,001",MUN,,Germany
SC2.MU,"NUANCE COMMUNIC. DL-,001",MUN,Technical & System Software,Germany
